1923	û.m.
1016	û.o.
385	d.w.s.
29	b.g.
28	c.s.
26	e.o.
22	v.d.
22	c.a.
16	t.w.
15	p.r.
14	k.y.
12	û.l.f.
12	d.i.
11	f.l.n.
9	y.g.m.
8	û.a.
7	y.f.m.
7	d.w.
7	c.q.
6	s.m.
5	v.v.
5	o.a.
5	e.a.
4	w.s.
4	u.o.
4	t.o.f.
4	d.j.
3	u.l.o.
3	e.d.
3	b.v.
2	t.b.c.
2	s.s.
2	p.m.
2	p.f.
2	m.û.
2	k.o.
2	h.c.
2	f.l.n.r.
2	d.d.
2	a.m.
2	a.i.
2	a.d.
1	y.t.
1	y.f.
1	w.û.
1	w.s.w.
1	w.o.
1	w.n.w.
1	v.w.
1	v.i.p.
1	v.c.
1	u.l.
1	u.e.
1	t.z.
1	t.v.
1	t.o.v.
1	t.b.o.
1	t.b.f.
1	s.w.
1	s.s.w.
1	s.p.
1	s.e.
1	r.k.
1	r.f.
1	p.o.v.
1	p.d.
1	o.s.
1	o.p.
1	o.l.f.
1	o.f.
1	o.d.
1	n.w.
1	n.n.w.
1	n.n.n.e.
1	n.n.e.
1	n.m.
1	n.l.
1	n.e.n.e.
1	n.e.
1	m.u.l.o.
1	m.ú.f.
1	m.o.w.
1	m.f.s.
1	m.f.
1	l.û.
1	k.k.
1	k.d.
1	j.k.
1	i.w.
1	i.t.
1	i.e.
1	h.z.
1	h.o.h.
1	h.b.s.
1	h.a.r.
1	g.l.t.
1	f.y.i.
1	f.ú.t.
1	f.ú.j.
1	f.u.
1	f.f.
1	f.d.j.
1	e.s.f.
1	e.s.
1	e.p.
1	e.n.n.
1	e.n.e.
1	e.e.n.e.
1	d.p.
1	c.p.
1	c.f.o.
1	a.j.w.
1	a.g.
1	a.a.a.
1	resp.
1	jr.
1	mr.
1	bgl.
1	útspr.
1	ntl.
1	km.
1	m.
1	ct.
1	mill.
1	ha.
1	dr.
1	f.Kr.
1	d.w.s.
1	J.
1	n.Kr.
1	H.
1	I.
1	II.
1	III.
1	IV.
1	V.
1	S.
1	H.L.
1	A.J.
1	W.G.
1	Sr.
1	D.w.s.
1	sm.
1	A.
1	Jr.
1	Kr.
1	W.
1	fgl.
1	D.C.
1	B.V.
1	E.Sj.
1	G.O.
1	O.Z.
1	jhr.
